selected_precision,baseline_precision,difference
0.212603033702385,0.12848526231933538,0.08411777138304963
0.2577541577687181,0.19161101404258074,0.06614314372613733
0.26436781609195403,0.1724137931034483,0.09195402298850575
0.27646455734463965,0.17424011979126872,0.10222443755337093
0.2722000639149276,0.1750182738294416,0.09718179008548603
0.2450698271797623,0.175933603212538,0.0691362239672243
0.24092409240924093,0.1468646864686469,0.09405940594059403
0.25742574257425743,0.16666666666666666,0.09075907590759077
0.2434640522875817,0.16339869281045752,0.08006535947712418
0.27887388400629637,0.16489618596445335,0.11397769804184302
0.25782802160813095,0.18848004203405413,0.06934797957407682
0.21582563373608152,0.16144237760295402,0.0543832561331275
0.288303964577768,0.17116388500845528,0.11714007956931274
0.26770464644262165,0.17900074562657656,0.0887039008160451
0.2388674828073941,0.17295842884781087,0.06590905395958321
0.30100473101497344,0.21060332634248646,0.09040140467248697
0.26233167026723997,0.18305685799812976,0.0792748122691102
0.2626329138620623,0.17081260364842454,0.09182031021363773
0.2742200328407225,0.180623973727422,0.09359605911330049
0.22554714114158272,0.14658235914025927,0.07896478200132345
0.274095071054483,0.18704189312005673,0.08705317793442627
0.2467281210879709,0.1726332731795347,0.0740948479084362
0.2786953862004572,0.18528445861103063,0.09341092758942657
0.2840296224744426,0.16264187394349192,0.12138774853095066
0.28432549894207126,0.214837144327623,0.06948835461444827
0.2713911785267196,0.19898714009331966,0.07240403843339996
0.23389260108276835,0.14819782470857923,0.08569477637418912
0.26148644276192323,0.1628324597165599,0.09865398304536332
0.25863294365610373,0.1878456649429372,0.07078727871316653
0.2545523209037322,0.18173981577262202,0.07281250513111018
0.27971643280746844,0.21197547469837139,0.06774095810909705
0.26361995805491883,0.16804044936513354,0.09557950868978529
0.24921117872436327,0.16554782832673298,0.08366335039763029
0.2603196280219155,0.17134077939813686,0.08897884862377864
0.2607260726072607,0.1831683168316832,0.07755775577557752
0.2590639366855589,0.18630857644988086,0.07275536023567802
0.26891599166533814,0.16821301643435427,0.10070297523098387
0.2619941797135379,0.14989676307532232,0.11209741663821557
0.2812352663837812,0.16282982978100766,0.11840543660277356
0.24752410535171165,0.15654597812722448,0.09097812722448717
0.27215138929134874,0.16890434334653404,0.10324704594481471
0.27140361094933024,0.18248883711900601,0.08891477383032423
0.2502318054456894,0.15478687903908916,0.09544492640660024
0.2779837097010194,0.1957518411939716,0.08223186850704778
0.2751629842787235,0.19274415126241687,0.08241883301630662
0.28092212206295253,0.18181370375843553,0.099108418304517
0.280679712422126,0.18387082840419655,0.09680888401792948
0.27257799671592775,0.17898193760262726,0.09359605911330049
0.2687868250748575,0.19496764222930552,0.073819182845552
0.26525386528800665,0.18290006340535533,0.08235380188265132
0.23551372856571004,0.15978400281025087,0.07572972575545917
0.2471386907825405,0.17139262635917296,0.07574606442336754
0.26036840137215694,0.16148856264936837,0.09887983872278858
0.2709644914071239,0.183975707046219,0.08698878436090493
0.26355492692126353,0.1729828155229316,0.09057211139833193
0.2438709572008594,0.13500641292715404,0.10886454427370537
0.2592108229277453,0.1882691761566422,0.07094164677110307
0.26527012307142045,0.19767838852850805,0.0675917345429124
0.2808166284608757,0.1882724479344486,0.09254418052642707
0.2627257799671593,0.18226600985221678,0.08045977011494251
0.2644447217831027,0.18726814727256558,0.07717657451053711
0.2652457363962997,0.18454209953015002,0.0807036368661497
0.24671186330455708,0.17100749483815378,0.0757043684664033
0.25173551837942415,0.1792258043538344,0.07250971402558976
0.2518300653594771,0.17591503267973854,0.07591503267973856
0.27474841080167134,0.15952137085629745,0.1152270399453739
0.288515406162465,0.19010592742844265,0.09840947873402237
0.26978978686045946,0.19418296509453903,0.07560682176592043
0.2767156025947422,0.2108390642019867,0.06587653839275551
0.2798184818481848,0.182013201320132,0.09780528052805282
0.2335593165227853,0.16117153587279912,0.07238778064998619
0.24130995189071144,0.1835131274321462,0.05779682445856524
0.31189408919569994,0.17652114818128384,0.1353729410144161
0.2380952380952381,0.1510673234811166,0.08702791461412152
0.2602913184488069,0.18113047243258254,0.07916084601622433
0.29078206328095496,0.1999326798351477,0.09084938344580726
0.2536864523890813,0.16962558324797997,0.08406086914110131
0.2558046555335631,0.17155447623285966,0.08425017930070341
0.25208506072282105,0.17133265050642996,0.0807524102163911
0.2713112374215216,0.15104578532116045,0.12026545210036113
0.2483538994293518,0.17267391763806925,0.07567998179128255
0.2882549485740427,0.1992745631448668,0.08898038542917591
0.24999593555414656,0.17430782487115706,0.0756881106829895
0.28453559641678455,0.20887187240891578,0.07566372400786878
0.3086753716177441,0.2128335545119838,0.09584181710576031
0.26146580175258904,0.18420881497016697,0.07725698678242207
0.2757775125527621,0.17076625802249887,0.10501125453026325
0.2801216082199353,0.18123364060543987,0.09888796761449545
0.2867230533413306,0.1879133260121447,0.09880972732918589
0.29638934042658,0.20870893059455198,0.08768040983202802
0.25949446581864793,0.1871061273035446,0.07238833851510335
0.25539351964753126,0.18944382122941358,0.06594969841811768
0.24482977270510195,0.14281533508925956,0.10201443761584239
0.27569629619384256,0.21124931035857797,0.06444698583526459
0.2707789614081663,0.17395358052177282,0.0968253808863935
0.25738111336488617,0.16387359541517757,0.0935075179497086
0.2425535914373733,0.18636555957632375,0.05618803186104954
0.24302134646962234,0.14614121510673236,0.09688013136288998
