model,period,target,capacity,rows,selected,true_positives_selected,precision,recall,prevalence,lift
core_logistic,2025-10,responded_strict,0.58,2021,1173,145,0.12361466325660699,0.9119496855345912,0.07867392380009897,1.5712278895698284
core_logistic,2025-10,responded_strict,0.59,2021,1193,145,0.12154233025984912,0.9119496855345912,0.07867392380009897,1.5448871034915412
core_logistic,2025-10,responded_strict,0.6,2021,1213,145,0.11953833470733718,0.9119496855345912,0.07867392380009897,1.519414933607097
core_logistic,2025-10,responded_strict,0.61,2021,1233,147,0.1192214111922141,0.9245283018867925,0.07867392380009897,1.5153866164746208
core_logistic,2025-10,responded_strict,0.62,2021,1254,148,0.11802232854864433,0.9308176100628931,0.07867392380009897,1.5001454465208188
core_logistic,2025-10,responded_strict,0.63,2021,1274,148,0.11616954474097331,0.9308176100628931,0.07867392380009897,1.4765952825252016
core_logistic,2025-10,responded_strict,0.64,2021,1294,148,0.1143740340030912,0.9308176100628931,0.07867392380009897,1.4537730988694797
core_logistic,2025-10,responded_strict,0.65,2021,1314,149,0.11339421613394216,0.9371069182389937,0.07867392380009897,1.4413189358911767
core_logistic,2025-10,responded_strict,0.66,2021,1334,149,0.11169415292353824,0.9371069182389937,0.07867392380009897,1.4197099563425835
core_logistic,2025-10,responded_strict,0.67,2021,1355,151,0.11143911439114391,0.949685534591195,0.07867392380009897,1.4164682401540996
core_logistic,2025-10,responded_strict,0.68,2021,1375,151,0.10981818181818181,0.949685534591195,0.07867392380009897,1.395865065751858
core_logistic,2025-10,responded_strict,0.69,2021,1395,151,0.1082437275985663,0.949685534591195,0.07867392380009897,1.3758526633754873
core_logistic,2025-10,responded_strict,0.7,2021,1415,154,0.1088339222614841,0.9685534591194969,0.07867392380009897,1.3833544458519456
core_logistic,2025-10,responded_strict,0.71,2021,1435,154,0.1073170731707317,0.9685534591194969,0.07867392380009897,1.3640742445160299
core_logistic,2025-10,responded_strict,0.72,2021,1456,154,0.10576923076923077,0.9685534591194969,0.07867392380009897,1.3444000967585872
core_logistic,2025-10,responded_strict,0.73,2021,1476,154,0.1043360433604336,0.9685534591194969,0.07867392380009897,1.3261832932794735
core_logistic,2025-10,responded_strict,0.74,2021,1496,154,0.10294117647058823,0.9685534591194969,0.07867392380009897,1.3084535701072881
core_logistic,2025-10,responded_strict,0.75,2021,1516,154,0.10158311345646438,0.9685534591194969,0.07867392380009897,1.291191649657324
core_logistic,2025-10,responded_strict,0.76,2021,1536,154,0.10026041666666667,0.9685534591194969,0.07867392380009897,1.2743792583857443
core_logistic,2025-10,responded_strict,0.77,2021,1557,155,0.09955041746949261,0.9748427672955975,0.07867392380009897,1.2653546773952489
core_logistic,2025-10,responded_strict,0.78,2021,1577,155,0.09828788839568801,0.9748427672955975,0.07867392380009897,1.2493070594194053
core_logistic,2025-10,responded_strict,0.79,2021,1597,155,0.09705698184095178,0.9748427672955975,0.07867392380009897,1.2336613855381355
core_logistic,2025-10,responded_strict,0.8,2021,1617,155,0.095856524427953,0.9748427672955975,0.07867392380009897,1.2184027413137926
core_logistic,2025-10,responded_strict,0.81,2021,1638,155,0.09462759462759462,0.9748427672955975,0.07867392380009897,1.202782193348231
core_logistic,2025-10,responded_strict,0.82,2021,1658,155,0.09348612786489746,0.9748427672955975,0.07867392380009897,1.1882733611003633
core_logistic,2025-10,responded_strict,0.83,2021,1678,155,0.09237187127532777,0.9748427672955975,0.07867392380009897,1.1741103889775937
core_logistic,2025-10,responded_strict,0.84,2021,1698,157,0.09246171967020024,0.9874213836477987,0.07867392380009897,1.1752524242356899
core_logistic,2025-10,responded_strict,0.85,2021,1718,157,0.09138533178114086,0.9874213836477987,0.07867392380009897,1.1615707894948784
core_logistic,2025-10,responded_strict,0.86,2021,1739,158,0.09085681426106958,0.9937106918238994,0.07867392380009897,1.1548529661737208
core_logistic,2025-10,responded_strict,0.87,2021,1759,158,0.08982376350198977,0.9937106918238994,0.07867392380009897,1.141722176336612
core_logistic,2025-10,responded_strict,0.88,2021,1779,158,0.08881394041596402,0.9937106918238994,0.07867392380009897,1.1288866262934798
core_logistic,2025-10,responded_strict,0.89,2021,1799,158,0.08782657031684268,0.9937106918238994,0.07867392380009897,1.1163364692474154
core_logistic,2025-10,responded_strict,0.9,2021,1819,158,0.0868609125893348,0.9937106918238994,0.07867392380009897,1.1040622914656957
core_logistic,2025-10,responded_strict,0.91,2021,1840,159,0.08641304347826087,1.0,0.07867392380009897,1.0983695652173913
core_logistic,2025-10,responded_strict,0.92,2021,1860,159,0.08548387096774193,1.0,0.07867392380009897,1.0865591397849461
core_logistic,2025-10,responded_strict,0.93,2021,1880,159,0.08457446808510638,1.0,0.07867392380009897,1.075
core_logistic,2025-10,responded_strict,0.94,2021,1900,159,0.08368421052631579,1.0,0.07867392380009897,1.0636842105263158
core_logistic,2025-10,responded_strict,0.95,2021,1920,159,0.0828125,1.0,0.07867392380009897,1.0526041666666666
core_logistic,2025-10,responded_strict,0.96,2021,1941,159,0.08191653786707882,1.0,0.07867392380009897,1.0412158681092218
core_logistic,2025-10,responded_strict,0.97,2021,1961,159,0.08108108108108109,1.0,0.07867392380009897,1.0305966343702193
core_logistic,2025-10,responded_strict,0.98,2021,1981,159,0.08026249369005553,1.0,0.07867392380009897,1.0201918223119637
core_logistic,2025-10,responded_strict,0.99,2021,2001,159,0.07946026986506746,1.0,0.07867392380009897,1.0099950024987505
core_logistic,2025-10,responded_strict,1.0,2021,2021,159,0.07867392380009897,1.0,0.07867392380009897,1.0
core_logistic,2025-11,responded_strict,0.01,2017,21,7,0.3333333333333333,0.04430379746835443,0.07833415964303421,4.255274261603375
core_logistic,2025-11,responded_strict,0.02,2017,41,15,0.36585365853658536,0.0949367088607595,0.07833415964303421,4.670422970052485
core_logistic,2025-11,responded_strict,0.03,2017,61,22,0.36065573770491804,0.13924050632911392,0.07833415964303421,4.604067233865948
core_logistic,2025-11,responded_strict,0.04,2017,81,26,0.32098765432098764,0.16455696202531644,0.07833415964303421,4.097671511173621
core_logistic,2025-11,responded_strict,0.05,2017,101,34,0.33663366336633666,0.21518987341772153,0.07833415964303421,4.297405689936083
core_logistic,2025-11,responded_strict,0.06,2017,122,40,0.32786885245901637,0.25316455696202533,0.07833415964303421,4.18551566715086
core_logistic,2025-11,responded_strict,0.07,2017,142,44,0.30985915492957744,0.27848101265822783,0.07833415964303421,3.9556070600820106
core_logistic,2025-11,responded_strict,0.08,2017,162,51,0.3148148148148148,0.3227848101265823,0.07833415964303421,4.0188701359587435
core_logistic,2025-11,responded_strict,0.09,2017,182,55,0.3021978021978022,0.34810126582278483,0.07833415964303421,3.857803588816247
core_logistic,2025-11,responded_strict,0.1,2017,202,57,0.28217821782178215,0.36075949367088606,0.07833415964303421,3.6022371224464216
core_logistic,2025-11,responded_strict,0.11,2017,222,61,0.2747747747747748,0.3860759493670886,0.07833415964303421,3.5077260805108907
core_logistic,2025-11,responded_strict,0.12,2017,243,63,0.25925925925925924,0.3987341772151899,0.07833415964303421,3.3096577590248475
core_logistic,2025-11,responded_strict,0.13,2017,263,67,0.25475285171102663,0.4240506329113924,0.07833415964303421,3.252129758867979
core_logistic,2025-11,responded_strict,0.14,2017,283,71,0.2508833922261484,0.44936708860759494,0.07833415964303421,3.2027329248110212
core_logistic,2025-11,responded_strict,0.15,2017,303,74,0.24422442244224424,0.46835443037974683,0.07833415964303421,3.1177256966202953
core_logistic,2025-11,responded_strict,0.16,2017,323,75,0.23219814241486067,0.47468354430379744,0.07833415964303421,2.964200337030215
core_logistic,2025-11,responded_strict,0.17,2017,343,77,0.22448979591836735,0.4873417721518987,0.07833415964303421,2.865796951692069
core_logistic,2025-11,responded_strict,0.18,2017,364,81,0.22252747252747251,0.5126582278481012,0.07833415964303421,2.8407462790374183
core_logistic,2025-11,responded_strict,0.19,2017,384,83,0.21614583333333334,0.5253164556962026,0.07833415964303421,2.759279404008439
core_logistic,2025-11,responded_strict,0.2,2017,404,85,0.2103960396039604,0.5379746835443038,0.07833415964303421,2.685878556210051
core_logistic,2025-11,responded_strict,0.21,2017,424,88,0.20754716981132076,0.5569620253164557,0.07833415964303421,2.649510389300215
core_logistic,2025-11,responded_strict,0.22,2017,444,90,0.20270270270270271,0.569620253164557,0.07833415964303421,2.5876667807047555
core_logistic,2025-11,responded_strict,0.23,2017,464,93,0.20043103448275862,0.5886075949367089,0.07833415964303421,2.558667066783064
core_logistic,2025-11,responded_strict,0.24,2017,485,93,0.19175257731958764,0.5886075949367089,0.07833415964303421,2.4478794205924572
core_logistic,2025-11,responded_strict,0.25,2017,505,95,0.18811881188118812,0.6012658227848101,0.07833415964303421,2.401491414964281
core_logistic,2025-11,responded_strict,0.26,2017,525,96,0.18285714285714286,0.6075949367088608,0.07833415964303421,2.3343218806509944
core_logistic,2025-11,responded_strict,0.27,2017,545,97,0.1779816513761468,0.6139240506329114,0.07833415964303421,2.2720822204157476
core_logistic,2025-11,responded_strict,0.28,2017,565,99,0.1752212389380531,0.6265822784810127,0.07833415964303421,2.236843284418058
core_logistic,2025-11,responded_strict,0.29,2017,585,102,0.17435897435897435,0.6455696202531646,0.07833415964303421,2.2258357676079195
core_logistic,2025-11,responded_strict,0.3,2017,606,104,0.1716171617161716,0.6582278481012658,0.07833415964303421,2.1908342733007475
core_logistic,2025-11,responded_strict,0.31,2017,626,106,0.16932907348242812,0.6708860759493671,0.07833415964303421,2.161624944392769
core_logistic,2025-11,responded_strict,0.32,2017,646,107,0.16563467492260062,0.6772151898734177,0.07833415964303421,2.1144629070815535
core_logistic,2025-11,responded_strict,0.33,2017,666,109,0.16366366366366367,0.689873417721519,0.07833415964303421,2.0893013266430986
core_logistic,2025-11,responded_strict,0.34,2017,686,110,0.16034985422740525,0.6962025316455697,0.07833415964303421,2.0469978226371923
core_logistic,2025-11,responded_strict,0.35,2017,706,111,0.15722379603399433,0.7025316455696202,0.07833415964303421,2.0070911177251047
core_logistic,2025-11,responded_strict,0.36,2017,727,114,0.15680880330123798,0.7215189873417721,0.07833415964303421,2.001793394041753
core_logistic,2025-11,responded_strict,0.37,2017,747,116,0.15528781793842034,0.7341772151898734,0.07833415964303421,1.982376764441733
core_logistic,2025-11,responded_strict,0.38,2017,767,117,0.15254237288135594,0.740506329113924,0.07833415964303421,1.947328899377816
core_logistic,2025-11,responded_strict,0.39,2017,787,118,0.14993646759847523,0.7468354430379747,0.07833415964303421,1.9140623743425604
core_logistic,2025-11,responded_strict,0.4,2017,807,119,0.14745972738537794,0.7531645569620253,0.07833415964303421,1.8824447476981474
core_logistic,2025-11,responded_strict,0.41,2017,827,120,0.14510278113663846,0.759493670886076,0.07833415964303421,1.8523563895734163
core_logistic,2025-11,responded_strict,0.42,2017,848,122,0.14386792452830188,0.7721518987341772,0.07833415964303421,1.83659242894674
core_logistic,2025-11,responded_strict,0.43,2017,868,123,0.14170506912442396,0.7784810126582279,0.07833415964303421,1.8089818001516653
core_logistic,2025-11,responded_strict,0.44,2017,888,123,0.13851351351351351,0.7784810126582279,0.07833415964303421,1.768238966814916
core_logistic,2025-11,responded_strict,0.45,2017,908,123,0.1354625550660793,0.7784810126582279,0.07833415964303421,1.7292909719511516
core_logistic,2025-11,responded_strict,0.46,2017,928,124,0.1336206896551724,0.7848101265822784,0.07833415964303421,1.7057780445220427
core_logistic,2025-11,responded_strict,0.47,2017,948,125,0.13185654008438819,0.7911392405063291,0.07833415964303421,1.6832572237355126
core_logistic,2025-11,responded_strict,0.48,2017,969,126,0.13003095975232198,0.7974683544303798,0.07833415964303421,1.6599521887369204
core_logistic,2025-11,responded_strict,0.49,2017,989,128,0.12942366026289182,0.810126582278481,0.07833415964303421,1.6521995110775494
core_logistic,2025-11,responded_strict,0.5,2017,1009,128,0.12685827552031714,0.810126582278481,0.07833415964303421,1.6194502640789854
core_logistic,2025-11,responded_strict,0.51,2017,1029,129,0.12536443148688048,0.8164556962025317,0.07833415964303421,1.6003801158799869
core_logistic,2025-11,responded_strict,0.52,2017,1049,133,0.12678741658722592,0.8417721518987342,0.07833415964303421,1.618545691496422
core_logistic,2025-11,responded_strict,0.53,2017,1070,133,0.12429906542056075,0.8417721518987342,0.07833415964303421,1.586779841476399
core_logistic,2025-11,responded_strict,0.54,2017,1090,133,0.12201834862385322,0.8417721518987342,0.07833415964303421,1.5576646150272908
core_logistic,2025-11,responded_strict,0.55,2017,1110,134,0.12072072072072072,0.8481012658227848,0.07833415964303421,1.5410993271752766
core_logistic,2025-11,responded_strict,0.56,2017,1130,135,0.11946902654867257,0.8544303797468354,0.07833415964303421,1.5251204211941303
core_logistic,2025-11,responded_strict,0.57,2017,1150,136,0.11826086956521739,0.8607594936708861,0.07833415964303421,1.5096973032471106
core_logistic,2025-11,responded_strict,0.58,2017,1170,136,0.11623931623931624,0.8607594936708861,0.07833415964303421,1.483890511738613
core_logistic,2025-11,responded_strict,0.59,2017,1191,138,0.11586901763224182,0.8734177215189873,0.07833415964303421,1.479163345343239
core_logistic,2025-11,responded_strict,0.6,2017,1211,138,0.11395540875309662,0.8734177215189873,0.07833415964303421,1.4547345535126321
core_logistic,2025-11,responded_strict,0.61,2017,1231,138,0.11210398050365557,0.8734177215189873,0.07833415964303421,1.4310995485814764
core_logistic,2025-11,responded_strict,0.62,2017,1251,140,0.11191047162270183,0.8860759493670886,0.07833415964303421,1.4286292484999341
core_logistic,2025-11,responded_strict,0.63,2017,1271,140,0.11014948859166011,0.8860759493670886,0.07833415964303421,1.4061488511985978
core_logistic,2025-11,responded_strict,0.64,2017,1291,142,0.10999225406661503,0.8987341772151899,0.07833415964303421,1.4041416231162185
core_logistic,2025-11,responded_strict,0.65,2017,1312,144,0.10975609756097561,0.9113924050632911,0.07833415964303421,1.4011268910157455
core_logistic,2025-11,responded_strict,0.66,2017,1332,144,0.10810810810810811,0.9113924050632911,0.07833415964303421,1.380088949709203
core_logistic,2025-11,responded_strict,0.67,2017,1352,145,0.10724852071005918,0.9177215189873418,0.07833415964303421,1.3691156093176542
core_logistic,2025-11,responded_strict,0.68,2017,1372,146,0.10641399416909621,0.9240506329113924,0.07833415964303421,1.3584621913865003
core_logistic,2025-11,responded_strict,0.69,2017,1392,147,0.10560344827586207,0.930379746835443,0.07833415964303421,1.3481149061545177
core_logistic,2025-11,responded_strict,0.7,2017,1412,148,0.1048158640226629,0.9367088607594937,0.07833415964303421,1.33806074515007
core_logistic,2025-11,responded_strict,0.71,2017,1433,150,0.104675505931612,0.9493670886075949,0.07833415964303421,1.3362689586333
core_logistic,2025-11,responded_strict,0.72,2017,1453,151,0.10392291810048176,0.9556962025316456,0.07833415964303421,1.3266615557510868
core_logistic,2025-11,responded_strict,0.73,2017,1473,151,0.10251188051595383,0.9556962025316456,0.07833415964303421,1.3086485000042967
core_logistic,2025-11,responded_strict,0.74,2017,1493,151,0.10113864701942397,0.9556962025316456,0.07833415964303421,1.2911180445454313
core_logistic,2025-11,responded_strict,0.75,2017,1513,151,0.09980171844018507,0.9556962025316456,0.07833415964303421,1.2740510512269194
core_logistic,2025-11,responded_strict,0.76,2017,1533,151,0.09849967384213959,0.9556962025316456,0.07833415964303421,1.2574293806303516
core_logistic,2025-11,responded_strict,0.77,2017,1554,152,0.0978120978120978,0.9620253164556962,0.07833415964303421,1.2486519068797548
core_logistic,2025-11,responded_strict,0.78,2017,1574,152,0.096569250317662,0.9620253164556962,0.07833415964303421,1.2327859360172422
core_logistic,2025-11,responded_strict,0.79,2017,1594,152,0.09535759096612297,0.9620253164556962,0.07833415964303421,1.2173181074599368
core_logistic,2025-11,responded_strict,0.8,2017,1614,153,0.09479553903345725,0.9683544303797469,0.07833415964303421,1.2101430520916663
core_logistic,2025-11,responded_strict,0.81,2017,1634,155,0.094859241126071,0.9810126582278481,0.07833415964303421,1.2109562617169949
core_logistic,2025-11,responded_strict,0.82,2017,1654,156,0.094316807738815,0.9873417721518988,0.07833415964303421,1.2040316532227207
core_logistic,2025-11,responded_strict,0.83,2017,1675,156,0.09313432835820895,0.9873417721518988,0.07833415964303421,1.1889363310032117
core_logistic,2025-11,responded_strict,0.84,2017,1695,156,0.0920353982300885,0.9873417721518988,0.07833415964303421,1.1749075837347374
core_logistic,2025-11,responded_strict,0.85,2017,1715,157,0.09154518950437318,0.9936708860759493,0.07833415964303421,1.1686496660146881
core_logistic,2025-11,responded_strict,0.86,2017,1735,157,0.0904899135446686,0.9936708860759493,0.07833415964303421,1.1551782001240287
core_logistic,2025-11,responded_strict,0.87,2017,1755,157,0.08945868945868946,0.9936708860759493,0.07833415964303421,1.1420137761909914
core_logistic,2025-11,responded_strict,0.88,2017,1775,157,0.08845070422535212,0.9936708860759493,0.07833415964303421,1.1291460153325015
core_logistic,2025-11,responded_strict,0.89,2017,1796,157,0.08741648106904232,0.9936708860759493,0.07833415964303421,1.1159433057991035
core_logistic,2025-11,responded_strict,0.9,2017,1816,157,0.08645374449339208,0.9936708860759493,0.07833415964303421,1.1036531812858976
core_logistic,2025-11,responded_strict,0.91,2017,1836,158,0.0860566448801743,1.0,0.07833415964303421,1.0985838779956427
core_logistic,2025-11,responded_strict,0.92,2017,1856,158,0.08512931034482758,1.0,0.07833415964303421,1.0867456896551724
core_logistic,2025-11,responded_strict,0.93,2017,1876,158,0.08422174840085288,1.0,0.07833415964303421,1.0751599147121536
core_logistic,2025-11,responded_strict,0.94,2017,1896,158,0.08333333333333333,1.0,0.07833415964303421,1.0638185654008439
core_logistic,2025-11,responded_strict,0.95,2017,1917,158,0.08242044861763172,1.0,0.07833415964303421,1.0521648408972353
core_logistic,2025-11,responded_strict,0.96,2017,1937,158,0.08156943727413526,1.0,0.07833415964303421,1.0413009808982965
core_logistic,2025-11,responded_strict,0.97,2017,1957,158,0.0807358201328564,1.0,0.07833415964303421,1.0306591722023504
core_logistic,2025-11,responded_strict,0.98,2017,1977,158,0.07991906929691452,1.0,0.07833415964303421,1.0202326757713707
core_logistic,2025-11,responded_strict,0.99,2017,1997,158,0.07911867801702553,1.0,0.07833415964303421,1.0100150225338007
core_logistic,2025-11,responded_strict,1.0,2017,2017,158,0.07833415964303421,1.0,0.07833415964303421,1.0
