model,target,capacity,months,rows,selected,true_positives_selected,precision,precision_min,precision_max,recall,prevalence,lift
decile,responded_strict,0.37,3,6075,2250,295,0.131064590525011,0.11946308724832215,0.1403973509933775,0.6533755585014975,0.07423121407972523,1.764099416447772
decile,responded_strict,0.38,3,6075,2310,302,0.1306889076908052,0.11633986928104575,0.13806451612903226,0.6688594294692395,0.07423121407972523,1.7590087604460258
decile,responded_strict,0.39,3,6075,2370,309,0.1303430849809617,0.11847133757961784,0.13670886075949368,0.6845868316394167,0.07423121407972523,1.7547993362534742
decile,responded_strict,0.4,3,6075,2431,316,0.12994554504571554,0.11677018633540373,0.13703703703703704,0.6999882162321404,0.07423121407972523,1.7492521685421079
decile,responded_strict,0.41,3,6075,2492,321,0.12876709331582978,0.11636363636363636,0.13636363636363635,0.7110060391810281,0.07423121407972523,1.7332658415805449
decile,responded_strict,0.42,3,6075,2553,325,0.12726036661126186,0.11465721040189125,0.13551401869158877,0.7198124416948986,0.07423121407972523,1.7128648759772531
decile,responded_strict,0.43,3,6075,2614,329,0.12582354041530833,0.11547344110854503,0.13340935005701254,0.7288122943978004,0.07423121407972523,1.693790803705663
decile,responded_strict,0.44,3,6075,2674,332,0.12412085163745451,0.11286681715575621,0.13154960981047936,0.7354072764766534,0.07423121407972523,1.670778475714604
decile,responded_strict,0.45,3,6075,2736,336,0.12276482472466932,0.11147902869757174,0.13071895424836602,0.7442136789905239,0.07423121407972523,1.6524395616578158
decile,responded_strict,0.46,3,6075,2796,340,0.12156413322928931,0.1101511879049676,0.1279317697228145,0.7531634506800216,0.07423121407972523,1.636432600885163
decile,responded_strict,0.47,3,6075,2856,343,0.12006362436750644,0.10887949260042283,0.12605042016806722,0.759891000147297,0.07423121407972523,1.6163697216273822
decile,responded_strict,0.48,3,6075,2917,347,0.11892100275733053,0.10766045548654245,0.12461695607763024,0.7686974026611676,0.07423121407972523,1.6009056991787018
decile,responded_strict,0.49,3,6075,2978,351,0.1178314208674806,0.1075050709939148,0.12386706948640483,0.7777080571512741,0.07423121407972523,1.5864742038120427
decile,responded_strict,0.5,3,6075,3038,355,0.1168214193329185,0.10636182902584493,0.12339585389930899,0.7865861442529583,0.07423121407972523,1.5728980754972515
decile,responded_strict,0.51,3,6075,3100,361,0.11642101623383866,0.10613437195715676,0.12197483059051308,0.7998261894240684,0.07423121407972523,1.5674189199219064
decile,responded_strict,0.52,3,6075,3160,364,0.11515649218580025,0.1041069723018147,0.12075471698113208,0.8063494869151078,0.07423121407972523,1.550204845509322
decile,responded_strict,0.53,3,6075,3222,367,0.11387520428913488,0.1049671977507029,0.11840888066604996,0.8131988019836008,0.07423121407972523,1.5332629243968539
decile,responded_strict,0.54,3,6075,3282,374,0.11393455346994237,0.10671573137074516,0.11882998171846434,0.8289978887415917,0.07423121407972523,1.5344799124986768
decile,responded_strict,0.55,3,6075,3342,377,0.11278515356843626,0.10478771454381211,0.118491921005386,0.8355928708204449,0.07423121407972523,1.518921087169452
decile,responded_strict,0.56,3,6075,3403,380,0.11165063276792002,0.10559006211180125,0.1164021164021164,0.842442185888938,0.07423121407972523,1.5039281786072018
decile,responded_strict,0.57,3,6075,3464,385,0.11112664746555147,0.1046207497820401,0.11688311688311688,0.8535424952128444,0.07423121407972523,1.4968906500538999
decile,responded_strict,0.58,3,6075,3525,390,0.11062232245693975,0.10454155955441302,0.11574468085106383,0.8646320027495458,0.07423121407972523,1.4901094657994873
decile,responded_strict,0.59,3,6075,3586,392,0.10930179692844161,0.10353535353535354,0.11464435146443515,0.869137329994599,0.07423121407972523,1.4724056017350469
decile,responded_strict,0.6,3,6075,3646,394,0.10805511309104647,0.10347682119205298,0.11275720164609053,0.8737035400402612,0.07423121407972523,1.4557801986808467
decile,responded_strict,0.61,3,6075,3708,397,0.10705477631368186,0.10260586319218241,0.11084142394822007,0.8802877203319094,0.07423121407972523,1.4422192380632308
decile,responded_strict,0.62,3,6075,3768,397,0.10535020993680189,0.10096153846153846,0.10907643312101911,0.8802877203319094,0.07423121407972523,1.4192534322526449
decile,responded_strict,0.63,3,6075,3828,398,0.10395868108308802,0.09936908517350158,0.10736677115987461,0.8824382579663181,0.07423121407972523,1.400420984855712
decile,responded_strict,0.64,3,6075,3889,402,0.10335316248401372,0.0986024844720497,0.10574712643678161,0.891172975892375,0.07423121407972523,1.3921035884194763
decile,responded_strict,0.65,3,6075,3950,404,0.10226309508021647,0.09785932721712538,0.10490566037735849,0.8956066185496145,0.07423121407972523,1.3774167369610664
decile,responded_strict,0.66,3,6075,4011,406,0.10120788493711075,0.09713855421686747,0.10326894502228826,0.9001119457946678,0.07423121407972523,1.3632957604896436
decile,responded_strict,0.67,3,6075,4072,408,0.10018403304540398,0.09562638991845812,0.10316875460574797,0.9045563902391122,0.07423121407972523,1.349509422104765
decile,responded_strict,0.68,3,6075,4132,411,0.0994568945461014,0.09569028487947406,0.10167029774872913,0.9112731379191831,0.07423121407972523,1.3397865678537606
decile,responded_strict,0.69,3,6075,4194,413,0.09846134790617228,0.09431245500359971,0.10085836909871244,0.9156458977758138,0.07423121407972523,1.3263111111988104
decile,responded_strict,0.7,3,6075,4254,414,0.09730932603785065,0.0936834634492548,0.09943582510578279,0.9179290027986449,0.07423121407972523,1.3108645547353603
decile,responded_strict,0.71,3,6075,4314,415,0.09618930501529982,0.09307207837648705,0.09805285118219749,0.9202121078214759,0.07423121407972523,1.295847107212525
decile,responded_strict,0.72,3,6075,4375,418,0.0955322779367236,0.0924775707384403,0.09741144414168937,0.9267962881131241,0.07423121407972523,1.2869252881747475
decile,responded_strict,0.73,3,6075,4436,418,0.09421845071109625,0.09121851599727705,0.0961021505376344,0.9267962881131241,0.07423121407972523,1.2692242187481975
decile,responded_strict,0.74,3,6075,4497,423,0.09404917069006186,0.09066487575554064,0.09675281643472498,0.9377532282614033,0.07423121407972523,1.2668108528510442
decile,responded_strict,0.75,3,6075,4557,424,0.09303190402596684,0.09012591119946985,0.09548724656638326,0.9400363332842342,0.07423121407972523,1.2531756320975536
decile,responded_strict,0.76,3,6075,4618,424,0.09180365094725991,0.08888888888888889,0.09425435765009683,0.9400363332842342,0.07423121407972523,1.2366229210928708
