model,period,target,capacity,rows,selected,true_positives_selected,precision,recall,prevalence,lift
extended_boosting,2025-07,responded_strict,0.28,2025,567,101,0.1781305114638448,0.6733333333333333,0.07407407407407407,2.4047619047619047
extended_boosting,2025-07,responded_strict,0.29,2025,588,104,0.17687074829931973,0.6933333333333334,0.07407407407407407,2.3877551020408165
extended_boosting,2025-07,responded_strict,0.3,2025,608,106,0.17434210526315788,0.7066666666666667,0.07407407407407407,2.3536184210526314
extended_boosting,2025-07,responded_strict,0.31,2025,628,110,0.1751592356687898,0.7333333333333333,0.07407407407407407,2.3646496815286624
extended_boosting,2025-07,responded_strict,0.32,2025,648,112,0.1728395061728395,0.7466666666666667,0.07407407407407407,2.3333333333333335
extended_boosting,2025-07,responded_strict,0.33,2025,669,113,0.16890881913303438,0.7533333333333333,0.07407407407407407,2.280269058295964
extended_boosting,2025-07,responded_strict,0.34,2025,689,113,0.16400580551523947,0.7533333333333333,0.07407407407407407,2.214078374455733
extended_boosting,2025-07,responded_strict,0.35,2025,709,114,0.1607898448519041,0.76,0.07407407407407407,2.170662905500705
extended_boosting,2025-07,responded_strict,0.36,2025,729,115,0.15775034293552812,0.7666666666666667,0.07407407407407407,2.1296296296296298
extended_boosting,2025-07,responded_strict,0.37,2025,750,116,0.15466666666666667,0.7733333333333333,0.07407407407407407,2.088
extended_boosting,2025-07,responded_strict,0.38,2025,770,116,0.15064935064935064,0.7733333333333333,0.07407407407407407,2.033766233766234
extended_boosting,2025-07,responded_strict,0.39,2025,790,120,0.1518987341772152,0.8,0.07407407407407407,2.0506329113924053
extended_boosting,2025-07,responded_strict,0.4,2025,810,125,0.15432098765432098,0.8333333333333334,0.07407407407407407,2.0833333333333335
extended_boosting,2025-07,responded_strict,0.41,2025,831,127,0.15282791817087846,0.8466666666666667,0.07407407407407407,2.063176895306859
extended_boosting,2025-07,responded_strict,0.42,2025,851,127,0.1492361927144536,0.8466666666666667,0.07407407407407407,2.0146886016451235
