model,period,target,capacity,rows,positives,selected,true_positives_selected,prevalence,precision,recall,lift,average_precision,roc_auc,mean_prediction,brier,log_loss,stage
core_logistic,2025-10,responded_strict,0.05,2021,159,102,31,0.0786739238000989,0.3039215686274509,0.1949685534591195,3.863053397459612,0.2503205968331086,0.7876885610252046,0.0815944379276711,0.0657870307805847,0.2353698294951787,six_month
core_logistic,2025-10,responded_strict,0.1,2021,159,203,52,0.0786739238000989,0.2561576354679803,0.3270440251572327,3.2559407627722528,0.2503205968331086,0.7876885610252046,0.0815944379276711,0.0657870307805847,0.2353698294951787,six_month
core_logistic,2025-10,responded_strict,0.2,2021,159,405,84,0.0786739238000989,0.2074074074074074,0.5283018867924528,2.636291637549499,0.2503205968331086,0.7876885610252046,0.0815944379276711,0.0657870307805847,0.2353698294951787,six_month
core_logistic,2025-11,responded_strict,0.05,2017,158,101,34,0.0783341596430342,0.3366336633663366,0.2151898734177215,4.297405689936083,0.2455616231018954,0.7638532353722227,0.0826504087398623,0.0661105092947781,0.2400428309958782,six_month
core_logistic,2025-11,responded_strict,0.1,2017,158,202,58,0.0783341596430342,0.2871287128712871,0.3670886075949367,3.6654342649454814,0.2455616231018954,0.7638532353722227,0.0826504087398623,0.0661105092947781,0.2400428309958782,six_month
core_logistic,2025-11,responded_strict,0.2,2017,158,404,85,0.0783341596430342,0.2103960396039604,0.5379746835443038,2.685878556210051,0.2455616231018954,0.7638532353722227,0.0826504087398623,0.0661105092947781,0.2400428309958782,six_month
core_logistic,2025-12,responded_strict,0.05,2022,143,102,29,0.0707220573689416,0.284313725490196,0.2027972027972027,4.020156314273961,0.2249886331684196,0.7773272496529549,0.0808441758055547,0.0603338924489443,0.2217480953729925,six_month
core_logistic,2025-12,responded_strict,0.1,2022,143,203,53,0.0707220573689416,0.2610837438423645,0.3706293706293706,3.691687622722106,0.2249886331684196,0.7773272496529549,0.0808441758055547,0.0603338924489443,0.2217480953729925,six_month
core_logistic,2025-12,responded_strict,0.2,2022,143,405,74,0.0707220573689416,0.182716049382716,0.5174825174825175,2.583579383579383,0.2249886331684196,0.7773272496529549,0.0808441758055547,0.0603338924489443,0.2217480953729925,six_month
decile,2025-07,responded_strict,0.05,2025,150,102,18,0.074074074074074,0.1764705882352941,0.12,2.382352941176471,0.1443188343830283,0.7291804444444444,,,,six_month
decile,2025-07,responded_strict,0.1,2025,150,203,35,0.074074074074074,0.1724137931034483,0.2333333333333333,2.327586206896552,0.1443188343830283,0.7291804444444444,,,,six_month
decile,2025-07,responded_strict,0.2,2025,150,405,66,0.074074074074074,0.1629629629629629,0.44,2.2,0.1443188343830283,0.7291804444444444,,,,six_month
decile,2025-08,responded_strict,0.05,2012,146,101,16,0.0725646123260437,0.1584158415841584,0.1095890410958904,2.183100501831005,0.1145841481751694,0.672613017369217,,,,six_month
decile,2025-08,responded_strict,0.1,2012,146,202,25,0.0725646123260437,0.1237623762376237,0.1712328767123287,1.7055472670554728,0.1145841481751694,0.672613017369217,,,,six_month
decile,2025-08,responded_strict,0.2,2012,146,403,54,0.0725646123260437,0.1339950372208436,0.3698630136986301,1.8465617458105303,0.1145841481751694,0.672613017369217,,,,six_month
decile,2025-09,responded_strict,0.05,2038,155,102,17,0.0760549558390579,0.1666666666666666,0.1096774193548387,2.1913978494623656,0.1473992847134539,0.7167902968838333,,,,six_month
decile,2025-09,responded_strict,0.1,2038,155,204,37,0.0760549558390579,0.1813725490196078,0.2387096774193548,2.3847564832384567,0.1473992847134539,0.7167902968838333,,,,six_month
decile,2025-09,responded_strict,0.2,2038,155,408,68,0.0760549558390579,0.1666666666666666,0.4387096774193548,2.1913978494623656,0.1473992847134539,0.7167902968838333,,,,six_month
decile,2025-10,responded_strict,0.05,2021,159,102,25,0.0786739238000989,0.2450980392156862,0.1572327044025157,3.1153656431125905,0.1549574405580061,0.725288625877362,,,,six_month
decile,2025-10,responded_strict,0.1,2021,159,203,42,0.0786739238000989,0.2068965517241379,0.2641509433962264,2.629798308392973,0.1549574405580061,0.725288625877362,,,,six_month
decile,2025-10,responded_strict,0.2,2021,159,405,63,0.0786739238000989,0.1555555555555555,0.3962264150943396,1.9772187281621243,0.1549574405580061,0.725288625877362,,,,six_month
decile,2025-11,responded_strict,0.05,2017,158,101,10,0.0783341596430342,0.099009900990099,0.0632911392405063,1.2639428499812009,0.1324923872479685,0.6770194265325717,,,,six_month
decile,2025-11,responded_strict,0.1,2017,158,202,30,0.0783341596430342,0.1485148514851485,0.189873417721519,1.895914274971801,0.1324923872479685,0.6770194265325717,,,,six_month
decile,2025-11,responded_strict,0.2,2017,158,404,59,0.0783341596430342,0.146039603960396,0.3734177215189873,1.8643157037222708,0.1324923872479685,0.6770194265325717,,,,six_month
decile,2025-12,responded_strict,0.05,2022,143,102,20,0.0707220573689416,0.196078431372549,0.1398601398601398,2.7725215960510075,0.1420014688079131,0.7149037763726429,,,,six_month
decile,2025-12,responded_strict,0.1,2022,143,203,37,0.0707220573689416,0.1822660098522167,0.2587412587412587,2.577215887560715,0.1420014688079131,0.7149037763726429,,,,six_month
decile,2025-12,responded_strict,0.2,2022,143,405,66,0.0707220573689416,0.1629629629629629,0.4615384615384615,2.3042735042735045,0.1420014688079131,0.7149037763726429,,,,six_month
delivered_logistic,2025-07,responded_strict,0.05,2025,150,102,31,0.074074074074074,0.3039215686274509,0.2066666666666666,4.102941176470588,0.2630719156360179,0.7967573333333334,0.0810911650537669,0.0617841481823996,0.223135994790909,six_month
delivered_logistic,2025-07,responded_strict,0.1,2025,150,203,56,0.074074074074074,0.2758620689655172,0.3733333333333333,3.724137931034483,0.2630719156360179,0.7967573333333334,0.0810911650537669,0.0617841481823996,0.223135994790909,six_month
delivered_logistic,2025-07,responded_strict,0.2,2025,150,405,85,0.074074074074074,0.2098765432098765,0.5666666666666667,2.833333333333333,0.2630719156360179,0.7967573333333334,0.0810911650537669,0.0617841481823996,0.223135994790909,six_month
delivered_logistic,2025-08,responded_strict,0.05,2012,146,101,27,0.0725646123260437,0.2673267326732673,0.184931506849315,3.683982096839821,0.2044768908467262,0.7580385852090032,0.080309756815016,0.0627358572207238,0.2307763119153627,six_month
delivered_logistic,2025-08,responded_strict,0.1,2012,146,202,46,0.0725646123260437,0.2277227722772277,0.3150684931506849,3.13820697138207,0.2044768908467262,0.7580385852090032,0.080309756815016,0.0627358572207238,0.2307763119153627,six_month
delivered_logistic,2025-08,responded_strict,0.2,2012,146,403,79,0.0725646123260437,0.1960297766749379,0.541095890410959,2.701451442945036,0.2044768908467262,0.7580385852090032,0.080309756815016,0.0627358572207238,0.2307763119153627,six_month
delivered_logistic,2025-09,responded_strict,0.05,2038,155,102,38,0.0760549558390579,0.3725490196078431,0.2451612903225806,4.898418722327641,0.2617109712448607,0.7845716341459236,0.0814078593910281,0.0633708086181265,0.229862858824268,six_month
delivered_logistic,2025-09,responded_strict,0.1,2038,155,204,59,0.0760549558390579,0.2892156862745098,0.3806451612903225,3.8027197975964575,0.2617109712448607,0.7845716341459236,0.0814078593910281,0.0633708086181265,0.229862858824268,six_month
delivered_logistic,2025-09,responded_strict,0.2,2038,155,408,87,0.0760549558390579,0.213235294117647,0.5612903225806452,2.8037001897533207,0.2617109712448607,0.7845716341459236,0.0814078593910281,0.0633708086181265,0.229862858824268,six_month
delivered_logistic,2025-10,responded_strict,0.05,2021,159,102,35,0.0786739238000989,0.3431372549019608,0.220125786163522,4.361511900357627,0.2670952084095029,0.7893689749981423,0.0808589477545909,0.0653446892384682,0.2338671762441277,six_month
delivered_logistic,2025-10,responded_strict,0.1,2021,159,203,54,0.0786739238000989,0.2660098522167488,0.3396226415094339,3.3811692536481086,0.2670952084095029,0.7893689749981423,0.0808589477545909,0.0653446892384682,0.2338671762441277,six_month
delivered_logistic,2025-10,responded_strict,0.2,2021,159,405,82,0.0786739238000989,0.2024691358024691,0.5157232704402516,2.573522789036416,0.2670952084095029,0.7893689749981423,0.0808589477545909,0.0653446892384682,0.2338671762441277,six_month
delivered_logistic,2025-11,responded_strict,0.05,2017,158,101,31,0.0783341596430342,0.3069306930693069,0.1962025316455696,3.918222834941722,0.229826024369867,0.7614478997146963,0.0821537521500153,0.0662676402162735,0.240758155721506,six_month
delivered_logistic,2025-11,responded_strict,0.1,2017,158,202,55,0.0783341596430342,0.2722772277227723,0.3481012658227848,3.475842837448302,0.229826024369867,0.7614478997146963,0.0821537521500153,0.0662676402162735,0.240758155721506,six_month
delivered_logistic,2025-11,responded_strict,0.2,2017,158,404,84,0.0783341596430342,0.2079207920792079,0.5316455696202531,2.6542799849605214,0.229826024369867,0.7614478997146963,0.0821537521500153,0.0662676402162735,0.240758155721506,six_month
delivered_logistic,2025-12,responded_strict,0.05,2022,143,102,35,0.0707220573689416,0.3431372549019608,0.2447552447552447,4.851912793089263,0.2325394317252442,0.7750588953356383,0.0808263305304118,0.0601775290343789,0.2215984317040317,six_month
delivered_logistic,2025-12,responded_strict,0.1,2022,143,203,52,0.0707220573689416,0.2561576354679803,0.3636363636363636,3.622033139274519,0.2325394317252442,0.7750588953356383,0.0808263305304118,0.0601775290343789,0.2215984317040317,six_month
delivered_logistic,2025-12,responded_strict,0.2,2022,143,405,77,0.0707220573689416,0.1901234567901234,0.5384615384615384,2.6883190883190884,0.2325394317252442,0.7750588953356383,0.0808263305304118,0.0601775290343789,0.2215984317040317,six_month
extended_boosting,2025-07,responded_strict,0.05,2025,150,102,33,0.074074074074074,0.3235294117647059,0.22,4.36764705882353,0.2808322470945928,0.8003662222222221,0.079674423282117,0.0616567890833825,0.2233090951019506,six_month
extended_boosting,2025-07,responded_strict,0.1,2025,150,203,55,0.074074074074074,0.270935960591133,0.3666666666666666,3.657635467980296,0.2808322470945928,0.8003662222222221,0.079674423282117,0.0616567890833825,0.2233090951019506,six_month
extended_boosting,2025-07,responded_strict,0.2,2025,150,405,86,0.074074074074074,0.2123456790123457,0.5733333333333334,2.866666666666667,0.2808322470945928,0.8003662222222221,0.079674423282117,0.0616567890833825,0.2233090951019506,six_month
extended_boosting,2025-08,responded_strict,0.05,2012,146,101,28,0.0725646123260437,0.2772277227722772,0.1917808219178082,3.8204258782042593,0.2120080537416351,0.7527896460086039,0.079412323248438,0.06260603966627,0.2314612470646102,six_month
extended_boosting,2025-08,responded_strict,0.1,2012,146,202,47,0.0725646123260437,0.2326732673267326,0.3219178082191781,3.206428862064289,0.2120080537416351,0.7527896460086039,0.079412323248438,0.06260603966627,0.2314612470646102,six_month
extended_boosting,2025-08,responded_strict,0.2,2012,146,403,77,0.0725646123260437,0.1910669975186104,0.5273972602739726,2.633060267174275,0.2120080537416351,0.7527896460086039,0.079412323248438,0.06260603966627,0.2314612470646102,six_month
extended_boosting,2025-09,responded_strict,0.05,2038,155,102,35,0.0760549558390579,0.3431372549019608,0.2258064516129032,4.511701454775459,0.2590371014764115,0.7860723279598445,0.0803465672550618,0.0635037573857798,0.230432244023451,six_month
extended_boosting,2025-09,responded_strict,0.1,2038,155,204,58,0.0760549558390579,0.284313725490196,0.3741935483870968,3.7382669196710943,0.2590371014764115,0.7860723279598445,0.0803465672550618,0.0635037573857798,0.230432244023451,six_month
extended_boosting,2025-09,responded_strict,0.2,2038,155,408,87,0.0760549558390579,0.213235294117647,0.5612903225806452,2.8037001897533207,0.2590371014764115,0.7860723279598445,0.0803465672550618,0.0635037573857798,0.230432244023451,six_month
extended_boosting,2025-10,responded_strict,0.05,2021,159,102,33,0.0786739238000989,0.3235294117647059,0.2075471698113207,4.11228264890862,0.2680976538051275,0.787769626221889,0.0791720635031784,0.0656484422001783,0.235522131606792,six_month
extended_boosting,2025-10,responded_strict,0.1,2021,159,203,57,0.0786739238000989,0.2807881773399014,0.3584905660377358,3.569011989961892,0.2680976538051275,0.787769626221889,0.0791720635031784,0.0656484422001783,0.235522131606792,six_month
extended_boosting,2025-10,responded_strict,0.2,2021,159,405,84,0.0786739238000989,0.2074074074074074,0.5283018867924528,2.636291637549499,0.2680976538051275,0.787769626221889,0.0791720635031784,0.0656484422001783,0.235522131606792,six_month
extended_boosting,2025-11,responded_strict,0.05,2017,158,101,32,0.0783341596430342,0.3168316831683168,0.2025316455696202,4.044617119939842,0.2398093662968544,0.7589268083425824,0.0806490281322326,0.0662911413615145,0.2414856683760028,six_month
extended_boosting,2025-11,responded_strict,0.1,2017,158,202,58,0.0783341596430342,0.2871287128712871,0.3670886075949367,3.6654342649454814,0.2398093662968544,0.7589268083425824,0.0806490281322326,0.0662911413615145,0.2414856683760028,six_month
extended_boosting,2025-11,responded_strict,0.2,2017,158,404,82,0.0783341596430342,0.2029702970297029,0.5189873417721519,2.5910828424614616,0.2398093662968544,0.7589268083425824,0.0806490281322326,0.0662911413615145,0.2414856683760028,six_month
extended_boosting,2025-12,responded_strict,0.05,2022,143,102,34,0.0707220573689416,0.3333333333333333,0.2377622377622377,4.713286713286712,0.2420798383492639,0.7752914993468479,0.0795436839667795,0.0599883293555048,0.2216436801622436,six_month
extended_boosting,2025-12,responded_strict,0.1,2022,143,203,52,0.0707220573689416,0.2561576354679803,0.3636363636363636,3.622033139274519,0.2420798383492639,0.7752914993468479,0.0795436839667795,0.0599883293555048,0.2216436801622436,six_month
extended_boosting,2025-12,responded_strict,0.2,2022,143,405,77,0.0707220573689416,0.1901234567901234,0.5384615384615384,2.6883190883190884,0.2420798383492639,0.7752914993468479,0.0795436839667795,0.0599883293555048,0.2216436801622436,six_month
hcp_history_frozen,2025-07,responded_strict,0.05,2025,150,102,23,0.074074074074074,0.2254901960784313,0.1533333333333333,3.044117647058824,0.1745082526114043,0.7129653333333333,0.0689311730390161,0.0660151937147364,0.69604117742567,six_month
hcp_history_frozen,2025-07,responded_strict,0.1,2025,150,203,46,0.074074074074074,0.2266009852216748,0.3066666666666666,3.059113300492611,0.1745082526114043,0.7129653333333333,0.0689311730390161,0.0660151937147364,0.69604117742567,six_month
hcp_history_frozen,2025-07,responded_strict,0.2,2025,150,405,76,0.074074074074074,0.1876543209876543,0.5066666666666667,2.5333333333333337,0.1745082526114043,0.7129653333333333,0.0689311730390161,0.0660151937147364,0.69604117742567,six_month
hcp_history_frozen,2025-08,responded_strict,0.05,2012,146,101,20,0.0725646123260437,0.198019801980198,0.136986301369863,2.7288756272887564,0.1383746509652846,0.6879450586559779,0.0704160407089889,0.0671976093834347,0.7209574626390259,six_month
hcp_history_frozen,2025-08,responded_strict,0.1,2012,146,202,39,0.0725646123260437,0.193069306930693,0.2671232876712329,2.660653736606537,0.1383746509652846,0.6879450586559779,0.0704160407089889,0.0671976093834347,0.7209574626390259,six_month
hcp_history_frozen,2025-08,responded_strict,0.2,2012,146,403,68,0.0725646123260437,0.1687344913151365,0.4657534246575342,2.3252999762058537,0.1383746509652846,0.6879450586559779,0.0704160407089889,0.0671976093834347,0.7209574626390259,six_month
hcp_history_frozen,2025-09,responded_strict,0.05,2038,155,102,20,0.0760549558390579,0.196078431372549,0.1290322580645161,2.578115117014548,0.1462854193059381,0.6843472153221524,0.0693894648521445,0.0695824384349712,0.8014004753937942,six_month
hcp_history_frozen,2025-09,responded_strict,0.1,2038,155,204,41,0.0760549558390579,0.2009803921568627,0.2645161290322581,2.6425679949399115,0.1462854193059381,0.6843472153221524,0.0693894648521445,0.0695824384349712,0.8014004753937942,six_month
hcp_history_frozen,2025-09,responded_strict,0.2,2038,155,408,68,0.0760549558390579,0.1666666666666666,0.4387096774193548,2.1913978494623656,0.1462854193059381,0.6843472153221524,0.0693894648521445,0.0695824384349712,0.8014004753937942,six_month
hcp_history_frozen,2025-10,responded_strict,0.05,2021,159,102,29,0.0786739238000989,0.284313725490196,0.1823899371069182,3.613824146010605,0.2088775612352232,0.7191901586851225,0.0690745635596757,0.0683433396401862,0.7200011525350891,six_month
hcp_history_frozen,2025-10,responded_strict,0.1,2021,159,203,50,0.0786739238000989,0.2463054187192118,0.3144654088050314,3.1307122718963964,0.2088775612352232,0.7191901586851225,0.0690745635596757,0.0683433396401862,0.7200011525350891,six_month
hcp_history_frozen,2025-10,responded_strict,0.2,2021,159,405,76,0.0786739238000989,0.1876543209876543,0.4779874213836478,2.3852162434971658,0.2088775612352232,0.7191901586851225,0.0690745635596757,0.0683433396401862,0.7200011525350891,six_month
hcp_history_frozen,2025-11,responded_strict,0.05,2017,158,101,25,0.0783341596430342,0.2475247524752475,0.1582278481012658,3.1598571249530014,0.1710877127405556,0.6869727156971558,0.0692375874876093,0.0700501757532182,0.7933961610655768,six_month
hcp_history_frozen,2025-11,responded_strict,0.1,2017,158,202,40,0.0783341596430342,0.198019801980198,0.2531645569620253,2.5278856999624013,0.1710877127405556,0.6869727156971558,0.0692375874876093,0.0700501757532182,0.7933961610655768,six_month
hcp_history_frozen,2025-11,responded_strict,0.2,2017,158,404,67,0.0783341596430342,0.1658415841584158,0.4240506329113924,2.1171042737185117,0.1710877127405556,0.6869727156971558,0.0692375874876093,0.0700501757532182,0.7933961610655768,six_month
hcp_history_frozen,2025-12,responded_strict,0.05,2022,143,102,27,0.0707220573689416,0.2647058823529412,0.1888111888111888,3.74290415466886,0.1799754445471273,0.7044365958682084,0.068930961641295,0.0631292268719382,0.6735847443037204,six_month
hcp_history_frozen,2025-12,responded_strict,0.1,2022,143,203,42,0.0707220573689416,0.2068965517241379,0.2937062937062937,2.925488304798649,0.1799754445471273,0.7044365958682084,0.068930961641295,0.0631292268719382,0.6735847443037204,six_month
hcp_history_frozen,2025-12,responded_strict,0.2,2022,143,405,61,0.0707220573689416,0.1506172839506173,0.4265734265734265,2.1297073297073297,0.1799754445471273,0.7044365958682084,0.068930961641295,0.0631292268719382,0.6735847443037204,six_month
three_field_rate,2025-07,responded_strict,0.05,2025,150,102,30,0.074074074074074,0.2941176470588235,0.2,3.970588235294118,0.2117510512755805,0.7834808888888889,0.0831384429845358,0.0630857158819759,0.2275527496339026,six_month
three_field_rate,2025-07,responded_strict,0.1,2025,150,203,51,0.074074074074074,0.2512315270935961,0.34,3.391625615763547,0.2117510512755805,0.7834808888888889,0.0831384429845358,0.0630857158819759,0.2275527496339026,six_month
three_field_rate,2025-07,responded_strict,0.2,2025,150,405,82,0.074074074074074,0.2024691358024691,0.5466666666666666,2.7333333333333334,0.2117510512755805,0.7834808888888889,0.0831384429845358,0.0630857158819759,0.2275527496339026,six_month
three_field_rate,2025-08,responded_strict,0.05,2012,146,101,24,0.0725646123260437,0.2376237623762376,0.1643835616438356,3.274650752746508,0.1711122351813441,0.7307716307683272,0.0805454975985846,0.0641966818429082,0.238792561259281,six_month
three_field_rate,2025-08,responded_strict,0.1,2012,146,202,42,0.0725646123260437,0.2079207920792079,0.2876712328767123,2.865319408653194,0.1711122351813441,0.7307716307683272,0.0805454975985846,0.0641966818429082,0.238792561259281,six_month
three_field_rate,2025-08,responded_strict,0.2,2012,146,403,70,0.0725646123260437,0.173697270471464,0.4794520547945205,2.393691151976614,0.1711122351813441,0.7307716307683272,0.0805454975985846,0.0641966818429082,0.238792561259281,six_month
three_field_rate,2025-09,responded_strict,0.05,2038,155,102,30,0.0760549558390579,0.2941176470588235,0.1935483870967742,3.8671726755218216,0.2145818014554613,0.7695664091275076,0.0827253599610728,0.0648417868193126,0.2500342760868626,six_month
three_field_rate,2025-09,responded_strict,0.1,2038,155,204,48,0.0760549558390579,0.2352941176470588,0.3096774193548387,3.0937381404174573,0.2145818014554613,0.7695664091275076,0.0827253599610728,0.0648417868193126,0.2500342760868626,six_month
three_field_rate,2025-09,responded_strict,0.2,2038,155,408,82,0.0760549558390579,0.2009803921568627,0.5290322580645161,2.6425679949399115,0.2145818014554613,0.7695664091275076,0.0827253599610728,0.0648417868193126,0.2500342760868626,six_month
three_field_rate,2025-10,responded_strict,0.05,2021,159,102,28,0.0786739238000989,0.2745098039215686,0.1761006289308176,3.489209520286102,0.2382009579170521,0.7766822717170283,0.0822326025346941,0.066165292174625,0.2533891164224559,six_month
three_field_rate,2025-10,responded_strict,0.1,2021,159,203,52,0.0786739238000989,0.2561576354679803,0.3270440251572327,3.2559407627722528,0.2382009579170521,0.7766822717170283,0.0822326025346941,0.066165292174625,0.2533891164224559,six_month
three_field_rate,2025-10,responded_strict,0.2,2021,159,405,81,0.0786739238000989,0.2,0.5094339622641509,2.5421383647798743,0.2382009579170521,0.7766822717170283,0.0822326025346941,0.066165292174625,0.2533891164224559,six_month
three_field_rate,2025-11,responded_strict,0.05,2017,158,101,28,0.0783341596430342,0.2772277227722772,0.1772151898734177,3.539039979947362,0.2165166851147371,0.7463077331626503,0.0822082171058984,0.0669530316032017,0.2596792805516069,six_month
three_field_rate,2025-11,responded_strict,0.1,2017,158,202,51,0.0783341596430342,0.2524752475247525,0.3227848101265823,3.2230542674520617,0.2165166851147371,0.7463077331626503,0.0822082171058984,0.0669530316032017,0.2596792805516069,six_month
three_field_rate,2025-11,responded_strict,0.2,2017,158,404,82,0.0783341596430342,0.2029702970297029,0.5189873417721519,2.5910828424614616,0.2165166851147371,0.7463077331626503,0.0822082171058984,0.0669530316032017,0.2596792805516069,six_month
three_field_rate,2025-12,responded_strict,0.05,2022,143,102,34,0.0707220573689416,0.3333333333333333,0.2377622377622377,4.713286713286712,0.2424287385453864,0.7688213861710402,0.0810714840755441,0.0597434306992848,0.2374574963204568,six_month
three_field_rate,2025-12,responded_strict,0.1,2022,143,203,57,0.0707220573689416,0.2807881773399014,0.3986013986013986,3.9703055565124528,0.2424287385453864,0.7688213861710402,0.0810714840755441,0.0597434306992848,0.2374574963204568,six_month
three_field_rate,2025-12,responded_strict,0.2,2022,143,405,78,0.0707220573689416,0.1925925925925926,0.5454545454545454,2.723232323232323,0.2424287385453864,0.7688213861710402,0.0810714840755441,0.0597434306992848,0.2374574963204568,six_month
